TAG,P_ResInh:AOI,Cfg_SubseqFailHot,"Sec for hot motor to wait after 2nd and subsequent start failure before ready","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_ResInh:AOI,Cfg_HotRestartOK,"Sec for hot motor to run so it can immediately restart after stop","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_ResInh:AOI,Cfg_RestartHot,"Sec for hot motor to wait after stop if stopped before Hot Restart OK time","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_ResInh:AOI,Cfg_HotToCold,"Sec for a stopped hot motor to become cold","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_ResInh:AOI,Val_MinToReady,"Minutes yet inhibited before ready to start (mmm:ss)","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_ResInh:AOI,Val_SecToReady,"Seconds yet inhibited before ready to start$N(mmm:ss)","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_ResInh:AOI,Val_State,"State Number (see State Diagram in docs) for HMI","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_ResInh:AOI,Sts_Ready,"Permissive for unit to start 1=ready, 0=not ready","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_ResInh:AOI,Sts_Err,"1=Error in Config: Invalid Time (use 0.0 to 2147483)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_ResInh:AOI,Wrk_FirstColdStartT,"Time since first cold start","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_ResInh:AOI,Wrk_FirstFailColdT,"Time for cold motor to wait after 1st start failure before ready","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_ResInh:AOI,Wrk_SubsFailColdT,"Time for cold motor to wait after 2nd and subs. failures before ready","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_ResInh:AOI,Wrk_FirstFailHotT,"Time for hot motor to wait after 1st start failure before ready","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_ResInh:AOI,Wrk_SubsFailHotT,"Time for hot motor to wait after 2nd and subs. failures before ready","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_ResInh:AOI,Wrk_HotRestartOKT,"Time for hot motor to run so it can restart immediately when stopped","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_ResInh:AOI,Wrk_RestartHotT,"Time for hot motor to wait after stop after running less than Hot Restart OK time","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_ResInh:AOI,Wrk_HotToColdT,"Time for a stopped hot motor to become cold","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_ResInh:AOI,Wrk_FailCount,"Number of failed start attempts","DINT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_ResInh:AOI,Wrk_mSecUntilReady,"Milliseconds until the inhibit time is done and the unit is ready to start","DINT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_ResInh:AOI,Wrk_SecUntilReady,"Seconds until inhibit time is done and the unit is ready to start","DINT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_ResInh:AOI,Wrk_State,"Instruction State (see state diagram in design docs)","DINT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_ResInh:AOI,Wrk_Ready,"Internal storage of Sts_Ready:$N1 = OK to start","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_ResInh:AOI,Wrk_SecondColdStartT,"Time since second cold start","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,P_RunTime:AOI,Inp_Starting,"1=Motor is Starting (from motor instruction)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_RunTime:AOI,Inp_Running,"1=Motor is Running (from motor instruction)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_RunTime:AOI,Cfg_PCmdClear,"1=Clear Program Commands on receipt$N0=Leave Set","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_RunTime:AOI,PCmd_ClearStarts,"Program Command to Clear Count of Starts (attempts)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_RunTime:AOI,PCmd_ClearMaxHrs,"Program Command to Clear Maximum (continuous) Run Time for any start","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_RunTime:AOI,PCmd_ClearTotHrs,"Program Command to Clear Total Running Time","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_RunTime:AOI,MCmd_ClearStarts,"Maintenance Command to Clear Count of Starts (attempts)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_RunTime:AOI,MCmd_ClearMaxHrs,"Maintenance Command to Clear Maximum (continuous) Run Time for any start","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_RunTime:AOI,MCmd_ClearTotHrs,"Maintenance Command to Clear Total Running Time","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_RunTime:AOI,Val_Starts,"Total number of motor starts or attempts","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_RunTime:AOI,Val_CurRunHrs,"Current running time this start (hours)","REAL","","(RADIX := Float, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_RunTime:AOI,Val_MaxRunHrs,"Maximum continuous running time for a given start (hours)","REAL","","(RADIX := Float, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_RunTime:AOI,Val_TotRunHrs,"Total accumulated running time (hours)","REAL","","(RADIX := Float, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_RunTime:AOI,Wrk_CurHours,"Whole hours of current run time","DINT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_RunTime:AOI,Wrk_CurRunT,"Timer for timing current run time","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_RunTime:AOI,Wrk_TotTenths,"Tenths of hours of total run time","DINT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_RunTime:AOI,Wrk_Starts,"Counter for counting motor starts","COUNTER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_RunTime:AOI,Wrk_TotRunT,"Retentive timer for timing 0.1 hour total run time","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_RunTime:AOI,Wrk_MaxHours,"Internal Maximum Run Hours","REAL","","(RADIX := Float, Usage := Local, ExternalAccess := Read/Write)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,U_AnalogTripReset:AOI,Inp_Analog,"","P_AIn","","(Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,U_AnalogTripReset:AOI,OSet_PosTrip,"Operator Trip Position Set point","REAL","","(RADIX := Float, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_AnalogTripReset:AOI,OSet_PosReset,"Operator Reset Position Set point","REAL","","(RADIX := Float, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_AnalogTripReset:AOI,Sts_On,"Status $N1= On$N0 = Off","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_AnalogTripReset:AOI,CFG_TripDirectionDrain,"Trip Direction  $N1 =  Drain or Up $N0 = Fill or Down","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_AnalogTripReset:AOI,Sts_AnalogBad,"Analog Value Bad","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_AnalogTripReset:AOI,PosResetTimer,"","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,U_AnalogTripReset:AOI,PosTripTimer,"","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,U_CommFail:AOI,Inp_Heartbeat,"Heartbeat from Remote PLC","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_CommFail:AOI,CFG_DelayTimerSec,"Delay Timer in Seconds","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_CommFail:AOI,Sts_CommFail,"Communication Failure Alarm","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_CommFail:AOI,HeartBeatDelayTimerOn,"","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,U_CommFail:AOI,HeartBeatDelayTimerOff,"","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,U_CommFail:AOI,ConnectionStatusDelayTimer,"","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,U_Heartbeat:AOI,CFG_DelayTimerSec,"Delay Timer in Seconds","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_Heartbeat:AOI,Heartbeat,"Heartbeat from Remote PLC","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_Heartbeat:AOI,DelayTimerOn,"","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,U_Heartbeat:AOI,DelayTimerOff,"","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,U_MotorAvailable:AOI,Inp_MotorDemand,"Motor Position Demand","INT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,Inp_Motor1Running,"Motor #1 Running","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,Inp_Motor2Running,"Motor #2 Running","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,Inp_Motor3Running,"Motor #3 Running","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,Inp_Motor4Running,"Motor #4 Running","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,Inp_Motor5Running,"Motor #5 Running","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,Inp_Motor6Running,"Motor #6 Running","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,OSet_Motor1StartOrder,"Motor #1$NOperator Start Order","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,PSet_Motor1StartOrder,"Program$NMotor #1$NStart Order","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,Val_Motor1StartOrder,"Motor #1 $NStart Order","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorAvailable:AOI,OSet_Motor2StartOrder,"Motor #2$NOperator Start Order","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,PSet_Motor2StartOrder,"Program$NMotor #2$NStart Order","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,Val_Motor2StartOrder,"Motor #2 $NStart Order","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorAvailable:AOI,OSet_Motor3StartOrder,"Motor #3$NOperator Start Order","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,PSet_Motor3StartOrder,"Program$NMotor #3$NStart Order","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,Val_Motor3StartOrder,"Motor #3 $NStart Order","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorAvailable:AOI,OSet_Motor4StartOrder,"Motor #4$NOperator Start Order","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,PSet_Motor4StartOrder,"Program$NMotor #4$NStart Order","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,Val_Motor4StartOrder,"Motor #4 $NStart Order","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorAvailable:AOI,OSet_Motor5StartOrder,"Motor #5$NOperator Start Order","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,PSet_Motor5StartOrder,"Program$NMotor #5$NStart Order","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,Val_Motor5StartOrder,"Motor #5 $NStart Order","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorAvailable:AOI,OSet_Motor6StartOrder,"Motor #6$NOperator Start Order","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,PSet_Motor6StartOrder,"Program$NMotor #6$NStart Order","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,Val_Motor6StartOrder,"Motor #6 $NStart Order","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorAvailable:AOI,CFG_MotorStopDelaySec,"Motor Stop Delay Time (Sec)","REAL","","(RADIX := Float, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_MotorAvailable:AOI,CFG_MotorStartDelaySec,"Motor Start Delay Time (Sec)","REAL","","(RADIX := Float, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_MotorAvailable:AOI,CFG_AllMotorsOffInhibitTimeSec,"If Force Start Order, inhibit All Motors Off specificed time (Sec )","REAL","","(RADIX := Float, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_MotorAvailable:AOI,CFG_PosTotal,"Total # of Positions","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_MotorAvailable:AOI,OSet_StartOrderMethod,"Operator Selectable Start Order Method$N0= Operator$N1= Prog1$N2= Prog2$Nect.","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_MotorAvailable:AOI,Val_Motor1StartOrderNext,"Motor #1 $NStart Order $NNext Value","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,Val_Motor2StartOrderNext,"Motor #2 $NStart Order $NNext Value","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,Val_Motor3StartOrderNext,"Motor #3 $NStart Order $NNext Value","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,Val_Motor4StartOrderNext,"Motor #4 $NStart Order $NNext Value","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,Val_Motor5StartOrderNext,"Motor #5 $NStart Order $NNext Value","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,Val_Motor6StartOrderNext,"Motor #6 $NStart Order $NNext Value","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,Sts_AllowStartOrderChange,"Allow Start Order Change (May start/stop pumps)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorAvailable:AOI,Sts_TotalMotorsRunning,"Total Motors Running","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorAvailable:AOI,Sts_StartMotorCall,"Motor Start Call","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorAvailable:AOI,Sts_StopMotorCall,"Motor Stop Call","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorAvailable:AOI,Sts_MotorDemandMet,"Motor Demand equals Motors Running","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorAvailable:AOI,Val_MotorPosCall,"Current Motor Position Call","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorAvailable:AOI,Out_Motor1Start,"Motor #1 Start","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,Out_Motor1Stop,"Motor #1 Stop","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,Out_Motor2Start,"Motor #2 Start","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,Out_Motor2Stop,"Motor #2 Stop","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,Out_Motor3Start,"Motor #3 Start","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,Out_Motor3Stop,"Motor #3 Stop","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,Out_Motor4Start,"Motor #4 Start","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,Out_Motor4Stop,"Motor #4 Stop","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,Out_Motor5Start,"Motor #5 Start","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,Out_Motor5Stop,"Motor #5 Stop","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,Out_Motor6Start,"Motor #6 Start","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,Out_Motor6Stop,"Motor #6 Stop","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := true, Visible := true)"
TAG,U_MotorAvailable:AOI,Sts_StartOrderMethodChange,"Start Order Method Change","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,U_MotorAvailable:AOI,Sts_TotalMotorsDemand,"Total Motors Demand","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorAvailable:AOI,AllMotorsOffOnce,"All Motors Off Once","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,U_MotorAvailable:AOI,AllMotorsOffONS,"All Motors Off ON","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,U_MotorAvailable:AOI,AllMotorsOffInhibitTimer,"All Motors Off Inhibit Timer","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,U_MotorAvailable:AOI,TempTotalMotorsRunning,"Calculate Total Motors Running","DINT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,U_MotorAvailable:AOI,StartMotorDelayTimer,"Start Motor Delay Timer","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,U_MotorAvailable:AOI,StopMotorDelayTimer,"Stop Motor Delay Timer","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,U_MotorAvailable:AOI,OSet_StartOrderForce,"<NOT SUPPORTED FOR INCH WORM LOGIC>  $NForce Start Order","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,U_MotorAvailable:AOI,StartOrderMethodLast,"Last Start Order Method","DINT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,U_MotorAvailable:AOI,AllMotorsOff,"All Motors Off","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,U_MotorAvailable:AOI,TempTotalMotorsDemand,"Total Motors Demand Temp","DINT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,U_MotorDemand:AOI,Inp_Analog,"","P_AIn","","(Usage := InOut, Constant := false, Required := true, Visible := true)"
TAG,U_MotorDemand:AOI,Out_MotorDemand,"Total Motor Demand Output","INT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorDemand:AOI,CFG_TripDirectionDrain,"Trip Direction  $N1 =  Drain or Up $N0 = Fill or Down","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_MotorDemand:AOI,CFG_PosTotal,"Total Positions","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_MotorDemand:AOI,Sts_AnalogBad,"Analog Value Bad","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorDemand:AOI,Val_Analog,"Analog Value","REAL","","(RADIX := Float, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorDemand:AOI,Pos,"Position Analog Trip\Reset","U_AnalogTripReset[7]","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,U_MotorDemand:AOI,TempMotorDemand,"Temporary Motor Demand Calculation","DINT","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,U_MotorStartOrderRotation:AOI,Inp_StartOrderMethod,"Start Order Method","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_MotorStartOrderRotation:AOI,Inp_PosTotal,"Position Total","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_MotorStartOrderRotation:AOI,Inp_ForceRotate,"Map to the Master Force Rotate","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_MotorStartOrderRotation:AOI,Inp_Motor1StartOrderFdbk,"Motor #1 $NStart Order Feedback","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_MotorStartOrderRotation:AOI,Inp_Motor2StartOrderFdbk,"Motor #2 $NStart Order Feedback","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_MotorStartOrderRotation:AOI,Inp_Motor3StartOrderFdbk,"Motor #3 $NStart Order Feedback","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_MotorStartOrderRotation:AOI,Inp_Motor4StartOrderFdbk,"Motor #4 $NStart Order Feedback","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_MotorStartOrderRotation:AOI,Inp_Motor5StartOrderFdbk,"Motor #5 $NStart Order Feedback","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_MotorStartOrderRotation:AOI,Inp_Motor6StartOrderFdbk,"Motor #6 $NStart Order Feedback","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_MotorStartOrderRotation:AOI,Val_Motor1StartOrder,"Motor #1 Start Order","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorStartOrderRotation:AOI,Val_Motor2StartOrder,"Motor #2 Start Order","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorStartOrderRotation:AOI,Val_Motor3StartOrder,"Motor #3 Start Order","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorStartOrderRotation:AOI,Val_Motor4StartOrder,"Motor #4 Start Order","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorStartOrderRotation:AOI,Val_Motor5StartOrder,"Motor #5 Start Order","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorStartOrderRotation:AOI,Val_Motor6StartOrder,"Motor #6 Start Order","DINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,U_MotorStartOrderRotation:AOI,CFG_StartOrderMethod,"Assign the Start Order Method","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,U_MotorStartOrderRotation:AOI,RotateEnableONS,"Rotate Enable ON","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
